Alignment ID,Ontology,metric,value,ci_lower,ci_upper,genotype
LPI 22:6(M-H)_4.95,LPI,median_abundance,0.0,0.0,0.0,APOE4
LPS 15:0(M-H)_5.28,LPS,median_abundance,0.0,0.0,0.0,APOE2
LPS 15:0(M-H)_5.28,LPS,median_abundance,0.0,0.0,0.0,APOE3
LPS 15:0(M-H)_5.28,LPS,median_abundance,0.0,0.0,0.0,APOE4
LPS 18:0(M-H)_6.11,LPS,median_abundance,1.0799903512943525,0.0352632881491009,14.0,APOE2
LPS 18:0(M-H)_6.11,LPS,median_abundance,0.0,0.0,0.0,APOE3
LPS 18:0(M-H)_6.11,LPS,median_abundance,0.9653096670826596,0.057893730276573,11.885321107115834,APOE4
LPS 20:4(M-H)_5.16,LPS,median_abundance,0.8036431428612757,0.0936845024676394,10.0,APOE2
LPS 20:4(M-H)_5.16,LPS,median_abundance,0.8579650789544293,0.0691944119192216,10.017386683900623,APOE3
LPS 20:4(M-H)_5.16,LPS,median_abundance,0.9008784126953424,0.0894373239443042,7.875044276769687,APOE4
LPS 22:4(M-H)_5.67,LPS,median_abundance,9.5,0.037869420728838,658.0535800414222,APOE2
LPS 22:4(M-H)_5.67,LPS,median_abundance,5.685443676259783,0.0229965176062481,13.0,APOE3
LPS 22:4(M-H)_5.67,LPS,median_abundance,0.0,0.0,0.0,APOE4
LPS 22:6(M-H)_5.05,LPS,median_abundance,0.0,0.0,0.0,APOE2
LPS 22:6(M-H)_5.05,LPS,median_abundance,0.0,0.0,0.0,APOE3
LPS 22:6(M-H)_5.05,LPS,median_abundance,0.0,0.0,0.0,APOE4
MG 38:1(M+NH4)_13.17,MG,median_abundance,0.8985197472703887,0.0961189763765186,4.0,APOE2
MG 38:1(M+NH4)_13.17,MG,median_abundance,3.490380885476066,0.0579725278186616,9.408509595777986,APOE3
MG 38:1(M+NH4)_13.17,MG,median_abundance,1.3097870754032677,0.3756450683937949,6.0,APOE4
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,median_abundance,4.0,2.0,4.0,APOE2
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,median_abundance,0.0,0.0,0.0,APOE3
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,median_abundance,0.8202014968028617,0.0518625273697767,5.0,APOE4
MMPE 42:2|MMPE 20:1_22:1(M-H)_13.17,MMPE,median_abundance,0.0,0.0,0.0,APOE2
MMPE 42:2|MMPE 20:1_22:1(M-H)_13.17,MMPE,median_abundance,0.0,0.0,0.0,APOE3
MMPE 42:2|MMPE 20:1_22:1(M-H)_13.17,MMPE,median_abundance,0.4133078921444238,0.0939733319313138,12.0,APOE4
Michler`s ketone (also known as chemical regent)(M+H)_3.81,Others,median_abundance,0.0,0.0,0.0,APOE4
NAE 16:0(M+H)_6.8,NAE,median_abundance,0.0,0.0,0.0,APOE2
NAE 16:0(M+H)_6.8,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 16:0(M+H)_6.8,NAE,median_abundance,0.8277359409325137,0.0792363746479901,4.0,APOE4
NAE 17:1(M+H)_7.66,NAE,median_abundance,7.0,4.0,7.0,APOE2
NAE 17:1(M+H)_7.66,NAE,median_abundance,2.0,2.0,2.0,APOE3
NAE 17:1(M+H)_7.66,NAE,median_abundance,2.2947598248753187,0.0578988298984589,5.425230003549636,APOE4
NAE 18:0(M+H)_8.23,NAE,median_abundance,0.0,0.0,0.0,APOE2
NAE 18:0(M+H)_8.23,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 18:0(M+H)_8.23,NAE,median_abundance,0.0,0.0,0.0,APOE4
NAE 18:1(M+H)_7.99,NAE,median_abundance,2.295767103961758,0.0496892091032318,5.0,APOE2
NAE 18:1(M+H)_7.99,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 18:1(M+H)_7.99,NAE,median_abundance,0.0,0.0,0.0,APOE4
NAE 18:3(M+H)_6.22,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 21:4(M+H)_7.22,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 21:4(M+H)_7.22,NAE,median_abundance,0.0,0.0,0.0,APOE4
NAE 26:5(M+H)_8.26,NAE,median_abundance,0.0,0.0,0.0,APOE2
NAE 26:5(M+H)_8.26,NAE,median_abundance,0.0,0.0,0.0,APOE3
NAE 26:5(M+H)_8.26,NAE,median_abundance,0.0,0.0,0.0,APOE4
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_8.51,PA,median_abundance,0.0,0.0,0.0,APOE2
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_8.51,PA,median_abundance,0.0,0.0,0.0,APOE3
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_8.51,PA,median_abundance,0.0,0.0,0.0,APOE4
PC 22:0(M+H)_7.46,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 22:0(M+H)_7.46,PC,median_abundance,0.8936635952310215,0.0895867063718531,6.0,APOE3
PC 22:0(M+H)_7.46,PC,median_abundance,0.922558078506728,0.0900812905668962,6.0,APOE4
PC 23:0(M+H)_7.43,PC,median_abundance,0.9302516218941504,0.1114499071138388,6.0,APOE2
PC 23:0(M+H)_7.43,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 23:0(M+H)_7.43,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,median_abundance,0.9566914984494566,0.0719925786072331,8.5,APOE2
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,median_abundance,0.9427863900115526,0.1042655395133128,8.0,APOE3
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,median_abundance,0.9387691383685286,0.0303239537347168,8.759768223866093,APOE4
PC 31:2(M+H)_8.51,PC,median_abundance,0.933710528169111,0.1251687805392331,6.487158848912093,APOE2
PC 31:2(M+H)_8.51,PC,median_abundance,0.9348933004326672,0.070280050912561,6.0,APOE3
PC 31:2(M+H)_8.51,PC,median_abundance,0.92645855379944,0.0524978752388466,8.0,APOE4
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,median_abundance,0.99745281846431,0.0330505903144725,10.5,APOE3
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,median_abundance,0.9742119457136624,0.0358598295501347,9.041915737721792,APOE4
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,median_abundance,0.9892774743485476,0.0616472139286017,9.0,APOE2
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,median_abundance,1.0124050885815996,0.0550195723746187,11.214187850664487,APOE3
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,median_abundance,0.961387171991116,0.0429312399809483,8.0,APOE4
PC 32:2(M+H)_8.56,PC,median_abundance,0.9032425894105568,0.2374554158828794,5.284946571385042,APOE2
PC 32:2(M+H)_8.56,PC,median_abundance,0.8740910624944025,0.1380849192256471,7.623521483045597,APOE3
PC 32:2(M+H)_8.56,PC,median_abundance,0.9112017888421712,0.1678663046652747,6.0,APOE4
PC 33:0(M+H)_9.86,PC,median_abundance,0.637736129861046,0.1481252085398109,7.650956633937897,APOE2
PC 33:0(M+H)_9.86,PC,median_abundance,0.6541225138613505,0.1513799228283832,8.150555132844575,APOE3
PC 33:0(M+H)_9.86,PC,median_abundance,0.5170231333481814,0.2006693605762635,9.0,APOE4
PC 33:1(d7)|PC 15:0_18:1(d7)(M+H)_9.25,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 33:1(d7)|PC 15:0_18:1(d7)(M+H)_9.25,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 33:1(d7)|PC 15:0_18:1(d7)(M+H)_9.25,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,median_abundance,0.9610189830572338,0.0624326802247343,9.32188654957984,APOE2
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,median_abundance,0.9526645328889708,0.0224784294146365,9.580432318274031,APOE4
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,median_abundance,0.6742138832583768,0.1209563218438738,7.07301444701455,APOE2
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 34:1(M+H)_9.73,PC,median_abundance,0.9894046901623376,0.0488877220698839,9.200070752979304,APOE2
PC 34:1(M+H)_9.73,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 34:1(M+H)_9.73,PC,median_abundance,0.9663533262911628,0.0485424187818601,8.0,APOE4
PC 34:3(M+H)_8.78,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 34:3(M+H)_8.78,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 34:3(M+H)_8.78,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 34:4(M+H)_8.32,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 34:4(M+H)_8.32,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 34:4(M+H)_8.32,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,median_abundance,0.9442864578822668,0.0112470821766003,3.0,APOE2
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,median_abundance,3.0,2.0,3.0,APOE4
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,median_abundance,0.8783570395054694,0.0623471803174734,11.117538548342068,APOE3
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,median_abundance,0.9310033309420672,0.0581717538991145,9.13173555095021,APOE4
PC 35:2(M+H)_9.54,PC,median_abundance,0.7332130343642866,0.0743071601320685,4.0,APOE2
PC 35:2(M+H)_9.54,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 35:2(M+H)_9.54,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,median_abundance,1.0296176603476763,0.0413949474351301,14.0,APOE4
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,median_abundance,0.9809912427651029,0.0693827716633056,10.0,APOE2
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,median_abundance,0.9579933816740296,0.0731122625712144,11.518507339976772,APOE3
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,median_abundance,0.9268881430730956,0.0502678368768611,11.5,APOE4
PC 36:3(M+H)_9.26,PC,median_abundance,0.5719369104622019,0.0725165410221122,7.0,APOE2
PC 36:3(M+H)_9.26,PC,median_abundance,3.0,2.0,3.0,APOE3
PC 36:3(M+H)_9.26,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,median_abundance,0.8658985583968497,0.0982347196299471,9.079987680773836,APOE4
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,median_abundance,0.988809648089417,0.0516348781910358,9.0,APOE2
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,median_abundance,1.0064693296515672,0.0692647473554978,9.443326336669756,APOE3
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,median_abundance,0.9564524144191966,0.0186087846840096,9.268060352260363,APOE4
PC 36:5|PC 16:0_20:5(M+H)_8.94,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 36:5|PC 16:0_20:5(M+H)_8.94,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 36:5|PC 16:0_20:5(M+H)_8.94,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 36:6(M+H)_8.63,PC,median_abundance,0.8334052203618574,0.2737183765964748,3.0,APOE2
PC 36:6(M+H)_8.63,PC,median_abundance,3.0,2.0,3.0,APOE3
PC 36:6(M+H)_8.63,PC,median_abundance,0.968791305594155,0.5101677314067341,4.0,APOE4
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,median_abundance,0.8557256510859563,0.0722411887545069,7.0,APOE2
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,median_abundance,0.791330123400715,0.0921144840551718,10.555572405563336,APOE3
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 38:1(M+H)_11.94,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 38:1(M+H)_11.94,PC,median_abundance,0.9311987810920438,0.0360780349874738,10.0,APOE3
PC 38:1(M+H)_11.94,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,median_abundance,0.8401293413096118,0.093899459189102,8.676204476815085,APOE2
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,median_abundance,0.5881877512417111,0.1991360555838492,9.0,APOE4
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,median_abundance,1.0936476394453147,0.045582657233086,9.0,APOE2
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,median_abundance,0.9852047455911598,0.0412071294173901,11.276407603081168,APOE3
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,median_abundance,0.9640564024583358,0.047398688939022,10.5,APOE4
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,median_abundance,0.6386823792055707,0.2121043089710949,7.447741176185236,APOE2
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,median_abundance,0.8642044090854615,0.3825076618866375,6.0,APOE4
PC 38:6(M+H)_8.87,PC,median_abundance,0.964847190335996,0.050632413375515,6.0,APOE2
PC 38:6(M+H)_8.87,PC,median_abundance,0.9854615105605468,0.0558853758515596,11.5,APOE3
PC 38:6(M+H)_8.87,PC,median_abundance,0.966320625512806,0.0267242637391004,10.5,APOE4
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,median_abundance,0.8982222128538929,0.0914726709819624,7.0,APOE2
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,median_abundance,0.8838477836930685,0.0973291345207824,6.0,APOE4
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,median_abundance,3.0,2.0,3.0,APOE2
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,median_abundance,1.0,1.0,1.0,APOE3
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,median_abundance,1.0,1.0,1.0,APOE4
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,median_abundance,0.8870845167482914,0.0652789916820515,9.0,APOE2
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,median_abundance,0.8810215446842073,0.073140762597986,11.0,APOE3
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,median_abundance,0.8836121802436296,0.0231504911346159,7.0,APOE4
PC 40:1(M+H)_13.06,PC,median_abundance,1.0933669304014824,0.0477866611809543,6.0,APOE2
PC 40:1(M+H)_13.06,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:1(M+H)_13.06,PC,median_abundance,0.8415567889536671,0.0378465410479148,8.0,APOE4
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,median_abundance,0.7780361083288558,0.1185724437744877,6.0,APOE2
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 40:4(M+H)_10.25,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:4(M+H)_10.25,PC,median_abundance,1.031517114451158,0.0418519815940105,12.03597844131442,APOE3
PC 40:4(M+H)_10.25,PC,median_abundance,1.0362581933689423,0.0732765377085511,9.459333126748655,APOE4
PC 40:6(M+Na)_9.29,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:6(M+Na)_9.29,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:6(M+Na)_9.29,PC,median_abundance,0.947644330027352,0.0378817055454931,9.236755307341532,APOE4
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,median_abundance,0.97996750164528,0.0521107813502807,9.246825363484833,APOE4
PC 40:7(M+Na)_9.18,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:7(M+Na)_9.18,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:7(M+Na)_9.18,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,median_abundance,0.9625200303463768,0.0538954406796958,12.860961369243922,APOE3
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 40:8|PC 18:2_22:6(M+H)_8.72,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 40:8|PC 18:2_22:6(M+H)_8.72,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 40:8|PC 18:2_22:6(M+H)_8.72,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,median_abundance,0.9148256177014926,0.0972923748312285,5.0,APOE2
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,median_abundance,0.9321698545306736,0.0885752926117099,9.0,APOE3
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,median_abundance,0.9194120327778634,0.0500381100645608,8.0,APOE4
PC 41:1(M+H)_13.3,PC,median_abundance,7.0,4.0,7.0,APOE2
PC 41:1(M+H)_13.3,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 41:1(M+H)_13.3,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 42:10(M+H)_8.57,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 42:10(M+H)_8.57,PC,median_abundance,2.1617840567092474,0.227711856550393,7.591956267329754,APOE3
PC 42:10(M+H)_8.57,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,median_abundance,0.851758319331672,0.0588354608668534,14.0,APOE3
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,median_abundance,1.4526426880560055,0.0379379139433157,7.0,APOE2
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,median_abundance,3.594153654167224,0.0380431267025752,8.623691632703535,APOE4
PC 42:4(M+H)_11.91,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 42:4(M+H)_11.91,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 42:4(M+H)_11.91,PC,median_abundance,0.9765121179005744,0.0688456552708274,7.0,APOE4
PC 42:7(M+H)_9.96,PC,median_abundance,0.7897903813697364,0.1605375636383413,5.468281853318441,APOE2
PC 42:7(M+H)_9.96,PC,median_abundance,4.0,2.0,8.0,APOE3
PC 42:7(M+H)_9.96,PC,median_abundance,2.0,2.0,4.0,APOE4
PC 42:9(M+H)_8.96,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 42:9(M+H)_8.96,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 42:9(M+H)_8.96,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 43:1(M+H)_13.5,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 43:1(M+H)_13.5,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 43:1(M+H)_13.5,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 44:12|PC 22:6_22:6(M+H)_8.55,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 44:12|PC 22:6_22:6(M+H)_8.55,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 44:12|PC 22:6_22:6(M+H)_8.55,PC,median_abundance,3.0,3.0,3.0,APOE4
PC 52:4(M+H)_13.42,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 52:4(M+H)_13.42,PC,median_abundance,7.0,5.0,7.0,APOE3
PC 52:4(M+H)_13.42,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 52:5(M+H)_13.57,PC,median_abundance,0.0,0.0,0.0,APOE2
PC 52:5(M+H)_13.57,PC,median_abundance,0.7948747324244817,0.1729462562708423,5.081591961830087,APOE3
PC 52:5(M+H)_13.57,PC,median_abundance,0.0,0.0,0.0,APOE4
PC 54:6(M+H)_13.68,PC,median_abundance,0.7219553204369955,0.0924429198599071,6.0,APOE2
PC 54:6(M+H)_13.68,PC,median_abundance,0.0,0.0,0.0,APOE3
PC 54:6(M+H)_13.68,PC,median_abundance,0.6505965224786159,0.1156445106006393,8.0,APOE4
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,median_abundance,1.0576317388314107,0.0508651188742404,13.0,APOE3
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,median_abundance,1.0080367298955188,0.0576779896689372,12.017533630046795,APOE4
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,median_abundance,0.8672483196323721,0.0854583632343007,4.71809495991883,APOE2
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,median_abundance,0.8081210708729485,0.1378519365977588,5.028200529256941,APOE3
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,median_abundance,0.8978672112434494,0.0444743180907322,5.638129032400076,APOE4
PC O-33:0(M+H)_10.72,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-33:0(M+H)_10.72,EtherPC,median_abundance,5.0,5.0,5.0,APOE3
PC O-33:0(M+H)_10.72,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,median_abundance,0.6508378609822696,0.073431645577289,7.47209849451308,APOE3
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,median_abundance,0.5648554307794454,0.1746473352680668,9.0,APOE4
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,median_abundance,0.9550274551394377,0.0727349181864648,9.529771914817829,APOE2
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,median_abundance,0.9393322462661494,0.075820194818985,12.0,APOE3
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,median_abundance,0.9502586325375372,0.0558269753202245,9.0,APOE4
PC O-34:2|PC O-15:2_19:0(M+H)_9.6,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-34:2|PC O-15:2_19:0(M+H)_9.6,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-34:2|PC O-15:2_19:0(M+H)_9.6,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,median_abundance,0.9366389880382652,0.0889772699659937,8.0,APOE4
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,median_abundance,5.0,2.0,5.0,APOE2
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,median_abundance,0.9671932108290084,0.0937616030173676,6.914295080757134,APOE2
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,median_abundance,0.9393786859846862,0.0411058342077076,8.0,APOE3
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,median_abundance,0.9376807602545908,0.0313831015596228,9.0,APOE4
PC O-37:5(M+H)_9.86,EtherPC,median_abundance,3.0,1.0,6.0,APOE2
PC O-37:5(M+H)_9.86,EtherPC,median_abundance,3.0,1.0,6.0,APOE3
PC O-37:5(M+H)_9.86,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-38:1(M+H)_12.84,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-38:1(M+H)_12.84,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-38:1(M+H)_12.84,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,median_abundance,0.9024250046122182,0.0624811090361119,8.020392808965003,APOE3
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-40:11(M+H)_7.87,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-40:11(M+H)_7.87,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-40:11(M+H)_7.87,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-40:1|PC O-15:1_25:0(M+H)_13.26,EtherPC,median_abundance,0.0,0.0,0.0,APOE2
PC O-40:1|PC O-15:1_25:0(M+H)_13.26,EtherPC,median_abundance,0.0,0.0,0.0,APOE3
PC O-40:1|PC O-15:1_25:0(M+H)_13.26,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PC O-41:5(M+H)_11.02,EtherPC,median_abundance,10.0,0.1888435883436138,36777.79047479616,APOE2
PC O-41:5(M+H)_11.02,EtherPC,median_abundance,12.0,0.0523383356705241,46053.28200303014,APOE3
PC O-41:5(M+H)_11.02,EtherPC,median_abundance,0.0,0.0,0.0,APOE4
PE 20:3(M+Na)_5.67,PE,median_abundance,0.0,0.0,0.0,APOE2
PE 20:3(M+Na)_5.67,PE,median_abundance,0.8925046612472805,0.4449380416875468,4.0,APOE3
PE 20:3(M+Na)_5.67,PE,median_abundance,0.0,0.0,0.0,APOE4
PE 21:0(M+H)_7.29,PE,median_abundance,1.3945754707470828,0.1749406412493818,4.0,APOE2
PE 21:0(M+H)_7.29,PE,median_abundance,0.0,0.0,0.0,APOE3
PE 21:0(M+H)_7.29,PE,median_abundance,0.9393953988335864,0.0748533462772074,5.0,APOE4
